state,date,reported_cases,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95_cumulative,reported_deaths,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R.t.,time_varying_reproduction_number_R.t._lower_CI_95,time_varying_reproduction_number_R.t._higher_CI_95,mean_infectious_individuals,infectious_individuals_lower_CI_95,infectious_individuals_higher_CI_95
GA,2020-03-23,151,5350.500499035,3109.54603309042,8453.7170245456,0,6.62013903860643,4.49118484466713,9.40398063859141,1.3425256519831,0.936735278734224,1.84695157617354,33604.4619936927,23259.0634201189,46993.4154956758
GA,2020-03-24,254,4909.9579894604,3351.6092735199,6879.29237328131,7,7.62018198496519,5.30127446858901,10.5671110399213,1.17289513961408,0.81729027118072,1.59381144183842,35849.0031171812,24718.9605946803,50375.712638795
GA,2020-03-25,221,5158.38594699222,3474.36250632944,7332.4665696286,8,8.72469549078595,6.17014559000153,11.8809730299434,1.17088527254186,0.817134463674326,1.59490059604725,37713.2534774209,25836.258319232,53596.8454643134
GA,2020-03-26,278,5253.60462213092,3472.79155103152,7599.08830932306,8,9.93078355169103,7.15570593669059,13.3699375865585,1.14747487647454,0.79936467243937,1.56726332133872,39122.2598672767,26865.9574279263,55917.1681085587
GA,2020-03-27,475,5376.75439233772,3476.92058297228,7957.5104998853,16,11.2326255671143,8.22040431613493,14.8794952311982,1.13889288098147,0.793705289884334,1.55721778701225,40219.7286841988,27795.5737028956,57074.1905404062
GA,2020-03-28,366,6076.85032079615,3837.29662866446,9081.20260133682,5,12.6213590241896,9.37645999921904,16.530776343184,1.25388174702957,0.881870825868506,1.69819277443493,41126.455664791,28648.9639201206,57671.2702142883
GA,2020-03-29,285,5491.72178533203,3333.4893630501,8499.83171079111,11,14.0836983575694,10.5743814904381,18.2531307488659,1.10480778715694,0.761327356623526,1.51707479449902,42025.2465170785,29393.4663592162,58881.0036360211
GA,2020-03-30,157,5795.19340306612,3396.43010631666,9202.48982797223,7,15.6056481535472,11.8227049479749,20.1292094027091,1.13421965205277,0.789263764105471,1.55319934503909,43015.4990918104,29978.4315503149,60685.8821881694
GA,2020-03-31,1121,4839.46999765552,3303.10622405527,6799.95241146629,24,17.1679235130084,13.1076268173971,22.0080136940895,0.945026367907848,0.641654491199745,1.3028269518158,43921.0205772197,30336.0169853055,62150.625064583
GA,2020-04-01,709,5703.78109303869,3855.49995486,8077.45216348794,28,18.758885165273,14.3784903653875,23.9069696413715,1.09580859018927,0.749067824198134,1.4930942352781,44623.014340722,30411.6628122376,63296.2174530891
GA,2020-04-02,710,6187.91022715896,4079.54337380493,8890.26417590331,24,20.3570805396323,15.7080865828276,25.8375323368749,1.17692977608978,0.800449777494466,1.60760850131333,44995.3435453605,30708.5017470573,63862.2529722287
GA,2020-04-03,483,5398.30473189305,3494.48881515553,7879.32794146557,21,21.951891450177,17.0139761404951,27.7614932949653,1.01435637464958,0.691572259750529,1.38444725471179,45415.8788232086,31230.8225032755,63948.469707725
GA,2020-04-04,329,4888.31120467334,3059.0837021161,7334.66423123602,17,23.5296842579783,18.2955864274303,29.7367420963992,0.9045869045346,0.613540450618857,1.25131262138979,45939.39754248,31829.5285409153,64184.3210176376
GA,2020-04-05,487,4672.09747652483,2797.07012504267,7211.00156333467,10,25.0729937402583,19.6053738444931,31.6317658906659,0.855912443116003,0.575854153387975,1.20317974451235,46215.8836562697,32286.373938661,64129.070393087
GA,2020-04-06,667,4813.43571106517,2794.43103033439,7620.36304544254,18,26.5807432978507,20.8223382207852,33.4928421647547,0.880961159001728,0.595025225638281,1.21776620078139,46063.5177149078,31949.9019206659,63497.3987517254
GA,2020-04-07,1508,4327.94986337644,2840.97409990383,6339.12101603113,100,28.0325731278085,21.9970078889523,35.2646560640212,0.814463677141838,0.541608219042589,1.15362447426498,45555.1054467093,31639.0476560145,63165.6792612598
GA,2020-04-08,1079,4283.93644678168,2773.75149618689,6283.61024028221,33,29.4251943244779,23.1546723863239,36.9201640258834,0.819102477435967,0.546532364891034,1.16147767184401,44812.0350630394,30751.9229657425,62845.6339583679
GA,2020-04-09,665,4394.07472242249,2775.58419715232,6563.81157788818,17,30.7402512265607,24.2916848062074,38.7329004645888,0.857143389496627,0.570335936007305,1.21262739456714,43831.2193284292,30029.7731597409,61487.5480616042
GA,2020-04-10,919,4208.53892937983,2592.81022748026,6418.17033227436,37,31.9730976990555,25.2968102553411,40.2066782069295,0.839085787622437,0.55715131115589,1.18945521668522,42744.2889143135,29465.1262969236,59888.2466958864
GA,2020-04-11,674,4995.22883228617,2974.63200139648,7801.45771329109,13,33.116164000198,26.1918987007861,41.6205999612312,1.01723684160635,0.682600927694556,1.42650337280531,41671.6754915068,28718.9230675125,58088.9954470219
GA,2020-04-12,293,2835.30958294233,1529.70972476917,4733.22158170552,4,34.1553684232458,27.0437118634244,42.8131482297523,0.587503044864223,0.364440282707259,0.875630974511352,40758.6830215168,28042.1812147241,56964.434590361
GA,2020-04-13,863,4017.07173400083,2204.65159702332,6641.42926830902,32,35.0902787307179,27.7373677862323,43.9282026383209,0.846074404728147,0.566782251209348,1.20071716679827,39915.6643809084,27388.5128218978,55973.9416954365
GA,2020-04-14,1263,3880.94706080011,2488.35076566141,5706.93347351776,60,35.8996605981413,28.365669620666,45.0179126183054,0.859277104597375,0.564843078806876,1.22270476845733,38724.8864510234,26238.2620910608,54893.6131306858
GA,2020-04-15,409,4078.70907473171,2593.21260679027,6054.3850386795,27,36.5976098660857,28.8496879812276,45.8003312442673,0.92998490142059,0.615088288862661,1.31502217541522,37582.6289019133,25262.0973195627,54198.7133632023
GA,2020-04-16,682,3846.95676790872,2374.06015623804,5818.83324273704,35,37.1706449114602,29.2915267414508,46.5297648426616,0.898579684003769,0.590995277932043,1.275062920514,36608.9342899782,24451.5189631352,52957.3921304027
GA,2020-04-17,1525,3664.10911841881,2167.75458272924,5646.88638826771,63,37.6171826636063,29.6769773981034,47.1101749689158,0.871027277032637,0.5743945361666,1.23903097374245,35840.4072246185,24013.1703768614,51830.3899126149
GA,2020-04-18,475,4169.34668860452,2392.84029296039,6575.64935107292,23,37.9526714821529,30.0149960987898,47.5626276452046,1.00566620043451,0.663360592014023,1.41077222085493,35164.9545985537,23660.550169925,50764.9300442886
GA,2020-04-19,632,2989.11960497511,1602.53483685125,4911.48459574659,14,38.1634105119943,30.2395489715794,47.8313595441745,0.729123424917199,0.466113984357564,1.0491953136835,34591.00997139,23413.6739710036,49654.6815095964
GA,2020-04-20,1106,3603.95328809095,1894.67478839171,6001.05284885656,88,38.2742630754409,30.3279383784394,48.0709310693857,0.888335153558262,0.5870519429828,1.25886098688525,34075.5675353604,22755.7422714024,48707.5741138032
GA,2020-04-21,474,3455.26080806207,2233.97060200447,5071.58938121682,23,38.2723792395414,30.3542381290038,48.043437935883,0.887729125371312,0.602963778520932,1.24582291157156,33382.725656537,21944.5260006064,48412.247641849
GA,2020-04-22,1333,3332.3667601661,2115.8218184478,4941.55615376782,50,38.1824499507022,30.3108190466401,47.935099826867,0.873329103277965,0.593265624469262,1.2291486715597,32704.9652798687,21107.2460832837,47886.2098055726
GA,2020-04-23,669,2735.07956848062,1662.88797227496,4227.75283390512,33,38.0056878397616,30.1698356389827,47.6547733733393,0.72991952006824,0.483184113944928,1.049389318527,32052.7884222226,20716.0295082063,47189.1378439246
GA,2020-04-24,608,3255.08177641819,1961.06544998511,5034.88145096819,18,37.7627374245366,30.0266209939411,47.3164880922219,0.885715674892487,0.601489388733244,1.24340595385702,31325.2649220402,20473.6576884544,45829.191362978
GA,2020-04-25,731,3775.30022756746,2204.65851002145,5983.15086410948,8,37.4597066689289,29.8118334253458,46.9120279366051,1.05164020315681,0.717554276573321,1.46058701963083,30477.5173566496,19894.2307578732,44290.8597503311
GA,2020-04-26,264,3397.94462702458,1916.08942673362,5553.50246643241,9,37.0834375503335,29.4199388167759,46.4432683913136,0.963271256307724,0.659425139667383,1.35183656936555,29808.855528741,19494.9893164896,43073.1515354606
GA,2020-04-27,816,3371.65642449661,1824.415502139,5686.45554657696,79,36.6833032980467,29.1193860470839,45.8274005412085,0.96318178568273,0.658888027362668,1.34145217452936,29444.5272187711,19255.6013497265,42778.2124581633
GA,2020-04-28,620,3347.11415411594,2334.99252656314,4655.15023657655,41,36.2229540130278,28.7194510689071,45.3182825642342,0.986481960075989,0.705033373304269,1.31356474567316,29219.6584766151,18968.6509347576,42647.657196331
