countyFIPS,CountyName,StateName,Severity County 5-day,date,predicted_deaths,range_high,range_low
13243,Randolph,GA,3,2020-07-03,26.5,28,25
13245,Richmond,GA,3,2020-06-27,48.3,54,48
13245,Richmond,GA,3,2020-06-28,48.7,54,48
13245,Richmond,GA,3,2020-06-29,49,54,48
13245,Richmond,GA,3,2020-06-30,49.3,54,48
13245,Richmond,GA,3,2020-07-01,49.7,53,48
13245,Richmond,GA,3,2020-07-02,49.9,53,48
13245,Richmond,GA,3,2020-07-03,50.1,56,48
13247,Rockdale,GA,3,2020-06-27,11.5,12,11
13247,Rockdale,GA,3,2020-06-28,12,12,11
13247,Rockdale,GA,3,2020-06-29,12.4,13,11
13247,Rockdale,GA,3,2020-06-30,12.8,14,11
13247,Rockdale,GA,3,2020-07-01,13.2,14,11
13247,Rockdale,GA,3,2020-07-02,13.6,15,11
13247,Rockdale,GA,3,2020-07-03,13.9,16,11
13249,Schley,GA,2,2020-06-27,1.3,1,1
13249,Schley,GA,2,2020-06-28,1.5,1,1
13249,Schley,GA,2,2020-06-29,1.7,2,1
13249,Schley,GA,2,2020-06-30,2,2,1
13249,Schley,GA,2,2020-07-01,2.2,3,1
13249,Schley,GA,2,2020-07-02,2.5,3,1
13249,Schley,GA,2,2020-07-03,2.7,4,1
13251,Screven,GA,3,2020-06-27,6.4,7,6
13251,Screven,GA,3,2020-06-28,6.9,7,6
13251,Screven,GA,3,2020-06-29,7.5,8,6
13251,Screven,GA,3,2020-06-30,8,9,6
13251,Screven,GA,3,2020-07-01,8.6,11,6
13251,Screven,GA,3,2020-07-02,9.2,12,6
13251,Screven,GA,3,2020-07-03,9.8,13,6
13253,Seminole,GA,2,2020-06-27,2.3,2,2
13253,Seminole,GA,2,2020-06-28,2.6,3,2
13253,Seminole,GA,2,2020-06-29,2.9,3,2
13253,Seminole,GA,2,2020-06-30,3.1,4,2
13253,Seminole,GA,2,2020-07-01,3.4,4,2
13253,Seminole,GA,2,2020-07-02,3.7,5,2
13253,Seminole,GA,2,2020-07-03,4.1,6,2
13255,Spalding,GA,3,2020-06-27,32.3,32,32
13255,Spalding,GA,3,2020-06-28,32.6,33,32
13255,Spalding,GA,3,2020-06-29,32.9,36,32
13255,Spalding,GA,3,2020-06-30,33.1,38,32
13255,Spalding,GA,3,2020-07-01,33.4,39,32
13255,Spalding,GA,3,2020-07-02,33.7,40,32
13255,Spalding,GA,3,2020-07-03,33.9,41,32
13257,Stephens,GA,3,2020-06-27,6.3,7,6
13257,Stephens,GA,3,2020-06-28,6.7,7,6
13257,Stephens,GA,3,2020-06-29,7,8,6
13257,Stephens,GA,3,2020-06-30,7.3,9,6
13257,Stephens,GA,3,2020-07-01,7.6,9,6
13257,Stephens,GA,3,2020-07-02,8,10,6
13257,Stephens,GA,3,2020-07-03,8.3,11,6
13259,Stewart,GA,3,2020-06-27,3.7,5,3
13259,Stewart,GA,3,2020-06-28,4.2,5,3
13259,Stewart,GA,3,2020-06-29,4.8,8,3
13259,Stewart,GA,3,2020-06-30,5.4,8,3
13259,Stewart,GA,3,2020-07-01,6,7,4
13259,Stewart,GA,3,2020-07-02,6.6,8,5
13259,Stewart,GA,3,2020-07-03,7.2,9,5
13261,Sumter,GA,2,2020-06-27,50,50,50
13261,Sumter,GA,2,2020-06-28,50.1,50,50
13261,Sumter,GA,2,2020-06-29,50.1,50,50
13261,Sumter,GA,2,2020-06-30,50.1,50,50
13261,Sumter,GA,2,2020-07-01,50,50,50
13261,Sumter,GA,2,2020-07-02,50,50,50
13261,Sumter,GA,2,2020-07-03,50,50,50
13263,Talbot,GA,2,2020-06-27,2.3,2,2
13263,Talbot,GA,2,2020-06-28,2.5,3,2
13263,Talbot,GA,2,2020-06-29,2.8,3,2
13263,Talbot,GA,2,2020-06-30,3.1,4,2
13263,Talbot,GA,2,2020-07-01,3.4,4,2
13263,Talbot,GA,2,2020-07-02,3.6,5,2
13263,Talbot,GA,2,2020-07-03,3.9,5,2
13265,Taliaferro,GA,1,2020-06-27,0.2,0,0
13265,Taliaferro,GA,1,2020-06-28,0.3,0,0
13265,Taliaferro,GA,1,2020-06-29,0.4,0,0
13265,Taliaferro,GA,1,2020-06-30,0.6,1,0
13265,Taliaferro,GA,1,2020-07-01,0.8,1,0
13265,Taliaferro,GA,1,2020-07-02,0.9,1,0
13265,Taliaferro,GA,1,2020-07-03,1.1,2,0
13267,Tattnall,GA,1,2020-06-27,0.2,0,0
13267,Tattnall,GA,1,2020-06-28,0.3,0,0
13267,Tattnall,GA,1,2020-06-29,0.4,0,0
13267,Tattnall,GA,1,2020-06-30,0.6,1,0
13267,Tattnall,GA,1,2020-07-01,0.7,1,0
13267,Tattnall,GA,1,2020-07-02,0.8,1,0
13267,Tattnall,GA,1,2020-07-03,1,1,0
13269,Taylor,GA,2,2020-06-27,2.3,2,2
13269,Taylor,GA,2,2020-06-28,2.5,3,2
13269,Taylor,GA,2,2020-06-29,2.8,3,2
13269,Taylor,GA,2,2020-06-30,3.1,4,2
13269,Taylor,GA,2,2020-07-01,3.3,4,2
13269,Taylor,GA,2,2020-07-02,3.6,5,2
13269,Taylor,GA,2,2020-07-03,3.9,5,2
13271,Telfair,GA,3,2020-06-27,3.6,4,3
13271,Telfair,GA,3,2020-06-28,4.2,5,3
13271,Telfair,GA,3,2020-06-29,4.7,6,3
13271,Telfair,GA,3,2020-06-30,5.3,7,3
13271,Telfair,GA,3,2020-07-01,5.8,9,3
13271,Telfair,GA,3,2020-07-02,6.4,10,3
13271,Telfair,GA,3,2020-07-03,6.9,11,3
13273,Terrell,GA,2,2020-06-27,27.1,27,27
13273,Terrell,GA,2,2020-06-28,27.1,27,27
13273,Terrell,GA,2,2020-06-29,27.2,27,27
13273,Terrell,GA,2,2020-06-30,27.3,27,27
13273,Terrell,GA,2,2020-07-01,27.4,28,27
13273,Terrell,GA,2,2020-07-02,27.4,28,27
13273,Terrell,GA,2,2020-07-03,27.5,29,27
13275,Thomas,GA,3,2020-06-27,32.3,32,32
13275,Thomas,GA,3,2020-06-28,32.6,33,32
13275,Thomas,GA,3,2020-06-29,32.9,33,32
13275,Thomas,GA,3,2020-06-30,33.2,34,32
13275,Thomas,GA,3,2020-07-01,33.5,34,32
13275,Thomas,GA,3,2020-07-02,33.8,35,32
13275,Thomas,GA,3,2020-07-03,34,35,32
13277,Tift,GA,3,2020-06-27,25.2,25,25
13277,Tift,GA,3,2020-06-28,25.4,26,25
13277,Tift,GA,3,2020-06-29,25.6,27,25
13277,Tift,GA,3,2020-06-30,25.8,28,25
13277,Tift,GA,3,2020-07-01,25.9,29,25
13277,Tift,GA,3,2020-07-02,26,30,25
13277,Tift,GA,3,2020-07-03,26.1,30,25
13279,Toombs,GA,3,2020-06-27,5.3,5,5
13279,Toombs,GA,3,2020-06-28,5.6,6,5
13279,Toombs,GA,3,2020-06-29,5.9,6,5
13279,Toombs,GA,3,2020-06-30,6.1,7,5
13279,Toombs,GA,3,2020-07-01,6.4,8,5
13279,Toombs,GA,3,2020-07-02,6.7,9,5
13279,Toombs,GA,3,2020-07-03,7,10,5
13281,Towns,GA,2,2020-06-27,1.3,1,1
13281,Towns,GA,2,2020-06-28,1.5,2,1
13281,Towns,GA,2,2020-06-29,1.7,2,1
13281,Towns,GA,2,2020-06-30,2,2,1
13281,Towns,GA,2,2020-07-01,2.2,3,1
13281,Towns,GA,2,2020-07-02,2.5,3,1
13281,Towns,GA,2,2020-07-03,2.7,4,1
13283,Treutlen,GA,2,2020-06-27,1.3,1,1
13283,Treutlen,GA,2,2020-06-28,1.6,2,1
13283,Treutlen,GA,2,2020-06-29,1.8,3,1
13283,Treutlen,GA,2,2020-06-30,2.2,3,1
13283,Treutlen,GA,2,2020-07-01,2.5,4,1
13283,Treutlen,GA,2,2020-07-02,2.9,5,1
13283,Treutlen,GA,2,2020-07-03,3.3,5,1
13285,Troup,GA,3,2020-06-27,31.4,33,31
13285,Troup,GA,3,2020-06-28,31.9,34,31
13285,Troup,GA,3,2020-06-29,32.3,34,31
13285,Troup,GA,3,2020-06-30,32.7,35,31
13285,Troup,GA,3,2020-07-01,33.1,37,31
13285,Troup,GA,3,2020-07-02,33.4,35,31
13285,Troup,GA,3,2020-07-03,33.7,39,31
13287,Turner,GA,3,2020-06-27,16.3,16,16
13287,Turner,GA,3,2020-06-28,16.5,17,16
13287,Turner,GA,3,2020-06-29,16.8,18,16
13287,Turner,GA,3,2020-06-30,17.1,19,16
13287,Turner,GA,3,2020-07-01,17.4,19,16
13287,Turner,GA,3,2020-07-02,17.6,20,16
13287,Turner,GA,3,2020-07-03,17.8,21,16
13289,Twiggs,GA,2,2020-06-27,1.3,1,1
13289,Twiggs,GA,2,2020-06-28,1.5,2,1
13289,Twiggs,GA,2,2020-06-29,1.8,2,1
13289,Twiggs,GA,2,2020-06-30,2,3,1
13289,Twiggs,GA,2,2020-07-01,2.3,3,1
13289,Twiggs,GA,2,2020-07-02,2.6,4,1
13289,Twiggs,GA,2,2020-07-03,2.8,4,1
13291,Union,GA,3,2020-06-27,3.3,3,3
13291,Union,GA,3,2020-06-28,3.6,4,3
13291,Union,GA,3,2020-06-29,3.9,5,3
13291,Union,GA,3,2020-06-30,4.3,5,3
13291,Union,GA,3,2020-07-01,4.6,6,3
13291,Union,GA,3,2020-07-02,5,7,3
13291,Union,GA,3,2020-07-03,5.3,8,3
13293,Upson,GA,3,2020-06-27,43.2,43,43
13293,Upson,GA,3,2020-06-28,43.5,44,43
13293,Upson,GA,3,2020-06-29,43.7,44,43
13293,Upson,GA,3,2020-06-30,43.9,45,43
13293,Upson,GA,3,2020-07-01,44.2,46,43
13293,Upson,GA,3,2020-07-02,44.4,48,43
13293,Upson,GA,3,2020-07-03,44.5,49,43
13295,Walker,GA,3,2020-06-27,12.3,17,11
13295,Walker,GA,3,2020-06-28,13.5,20,11
13295,Walker,GA,3,2020-06-29,14.7,23,11
13295,Walker,GA,3,2020-06-30,15.9,26,11
13295,Walker,GA,3,2020-07-01,17.1,26,11
13295,Walker,GA,3,2020-07-02,18.2,23,12
13295,Walker,GA,3,2020-07-03,19.4,21,16
13297,Walton,GA,3,2020-06-27,29,29,28
13297,Walton,GA,3,2020-06-28,29.8,30,28
13297,Walton,GA,3,2020-06-29,30.7,31,29
13297,Walton,GA,3,2020-06-30,31.5,33,28
13297,Walton,GA,3,2020-07-01,32.4,35,28
13297,Walton,GA,3,2020-07-02,33.3,37,28
13297,Walton,GA,3,2020-07-03,34.1,38,29
13299,Ware,GA,3,2020-06-27,15.3,15,15
13299,Ware,GA,3,2020-06-28,15.6,16,15
13299,Ware,GA,3,2020-06-29,15.8,16,15
13299,Ware,GA,3,2020-06-30,16.1,17,15
13299,Ware,GA,3,2020-07-01,16.4,18,15
13299,Ware,GA,3,2020-07-02,16.6,19,15
13299,Ware,GA,3,2020-07-03,16.8,20,15
13301,Warren,GA,1,2020-06-27,0.2,0,0
13301,Warren,GA,1,2020-06-28,0.3,0,0
13301,Warren,GA,1,2020-06-29,0.4,0,0
13301,Warren,GA,1,2020-06-30,0.6,1,0
13301,Warren,GA,1,2020-07-01,0.7,1,0
13301,Warren,GA,1,2020-07-02,0.9,1,0
13301,Warren,GA,1,2020-07-03,1,1,0
13303,Washington,GA,2,2020-06-27,1.2,1,1
13303,Washington,GA,2,2020-06-28,1.5,1,1
13303,Washington,GA,2,2020-06-29,1.7,2,1
13303,Washington,GA,2,2020-06-30,1.9,2,1
13303,Washington,GA,2,2020-07-01,2.1,3,1
13303,Washington,GA,2,2020-07-02,2.3,3,1
13303,Washington,GA,2,2020-07-03,2.5,3,1
13305,Wayne,GA,1,2020-06-27,0.2,0,0
13305,Wayne,GA,1,2020-06-28,0.3,0,0
13305,Wayne,GA,1,2020-06-29,0.4,0,0
13305,Wayne,GA,1,2020-06-30,0.6,1,0
13305,Wayne,GA,1,2020-07-01,0.7,1,0
13305,Wayne,GA,1,2020-07-02,0.9,1,0
13305,Wayne,GA,1,2020-07-03,1.1,2,0
13307,Webster,GA,2,2020-06-27,1.3,1,1
13307,Webster,GA,2,2020-06-28,1.5,1,1
13307,Webster,GA,2,2020-06-29,1.7,2,1
13307,Webster,GA,2,2020-06-30,2,2,1
13307,Webster,GA,2,2020-07-01,2.2,3,1
13307,Webster,GA,2,2020-07-02,2.5,3,1
13307,Webster,GA,2,2020-07-03,2.7,4,1
13309,Wheeler,GA,1,2020-06-27,0.1,0,0
13309,Wheeler,GA,1,2020-06-28,0.3,0,0
13309,Wheeler,GA,1,2020-06-29,0.4,0,0
13309,Wheeler,GA,1,2020-06-30,0.6,1,0
13309,Wheeler,GA,1,2020-07-01,0.8,1,0
13309,Wheeler,GA,1,2020-07-02,0.9,1,0
13309,Wheeler,GA,1,2020-07-03,1.1,2,0
13311,White,GA,3,2020-06-27,4.3,4,4
13311,White,GA,3,2020-06-28,4.6,5,4
13311,White,GA,3,2020-06-29,4.9,5,4
13311,White,GA,3,2020-06-30,5.2,6,4
13311,White,GA,3,2020-07-01,5.5,7,4
13311,White,GA,3,2020-07-02,5.8,8,4
13311,White,GA,3,2020-07-03,6.1,9,4
13313,Whitfield,GA,3,2020-06-27,10.3,10,10
13313,Whitfield,GA,3,2020-06-28,10.5,11,10
13313,Whitfield,GA,3,2020-06-29,10.8,11,10
13313,Whitfield,GA,3,2020-06-30,11,12,10
13313,Whitfield,GA,3,2020-07-01,11.2,12,10
13313,Whitfield,GA,3,2020-07-02,11.5,13,10
13313,Whitfield,GA,3,2020-07-03,11.6,13,10
13315,Wilcox,GA,3,2020-06-27,15.3,15,15
13315,Wilcox,GA,3,2020-06-28,15.6,16,15
13315,Wilcox,GA,3,2020-06-29,15.9,17,15
13315,Wilcox,GA,3,2020-06-30,16.3,18,15
13315,Wilcox,GA,3,2020-07-01,16.6,19,15
13315,Wilcox,GA,3,2020-07-02,16.9,20,15
13315,Wilcox,GA,3,2020-07-03,17.3,20,15
13317,Wilkes,GA,2,2020-06-27,1.3,1,1
13317,Wilkes,GA,2,2020-06-28,1.5,2,1
13317,Wilkes,GA,2,2020-06-29,1.8,2,1
13317,Wilkes,GA,2,2020-06-30,2,3,1
13317,Wilkes,GA,2,2020-07-01,2.3,3,1
13317,Wilkes,GA,2,2020-07-02,2.5,4,1
13317,Wilkes,GA,2,2020-07-03,2.8,4,1
13319,Wilkinson,GA,3,2020-06-27,8.4,9,8
13319,Wilkinson,GA,3,2020-06-28,8.7,9,8
13319,Wilkinson,GA,3,2020-06-29,9.1,10,8
13319,Wilkinson,GA,3,2020-06-30,9.5,10,8
13319,Wilkinson,GA,3,2020-07-01,9.9,11,8
13319,Wilkinson,GA,3,2020-07-02,10.3,12,8
13319,Wilkinson,GA,3,2020-07-03,10.7,13,8
13321,Worth,GA,2,2020-06-27,21.1,21,21
13321,Worth,GA,2,2020-06-28,21.2,21,21
13321,Worth,GA,2,2020-06-29,21.3,21,21
13321,Worth,GA,2,2020-06-30,21.3,21,21
13321,Worth,GA,2,2020-07-01,21.4,21,21
13321,Worth,GA,2,2020-07-02,21.4,21,21
13321,Worth,GA,2,2020-07-03,21.4,22,21
