"amt_ICU beds needed|Mitigated",date,dataKey,hospital_capacity,icu_capacity,"range_ICU beds needed|Mitigated",epi_week,"amt_Hospital beds needed|Mitigated","range_Hospital beds needed|Mitigated","amt_New Deaths|Mitigated","range_New Deaths|Mitigated","amt_Total Deaths|Mitigated","range_Total Deaths|Mitigated","amt_New Infectious|Mitigated","range_New Infectious|Mitigated","amt_Total Infectious|Mitigated","range_Total Infectious|Mitigated","amt_New Attack Rate|Mitigated","range_New Attack Rate|Mitigated","amt_Attack Rate|Mitigated","range_Attack Rate|Mitigated","amt_New Deaths per 10,000|Mitigated","range_New Deaths per 10,000|Mitigated","amt_Total Deaths per 10,000|Mitigated","range_Total Deaths per 10,000|Mitigated","amt_New Infectious per 10,000|Mitigated","range_New Infectious per 10,000|Mitigated","amt_Total Infectious per 10,000|Mitigated","range_Total Infectious per 10,000|Mitigated"
0.0106520409844055,2020-03-19,"Total Infectious per 10,000|Mitigated",1542,193,0|2,2020-12,0.0515843303286654,0|3,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0
0.686730804006568,2020-04-24,"Hospital beds needed|Mitigated",1542,193,0|8,2020-17,3.02181761839008,0|17,0.0655927242387363,0|0.4500524,1.34867091529084,0.0160167|5.1988563,10.7800726472979,0|44,359.584484384868,9|1352,1.40563665276482e-05,0|5.73725379644401e-05,0.000468869874586237,1.17352918563627e-05|0.00176290162108916,0.000855277513994988,0|0.00586832918295168,0.0175856075656954,0.000208845165639784|0.0677889955553224,0.140563665276482,0|0.573725379644401,4.68869874586237,0.117352918563627|17.6290162108916
0.690970692047689,2020-04-25,"Hospital beds needed|Mitigated",1542,193,0|8,2020-17,3.02894452874773,0|18,0.0660227868842032,0|0.4296039,1.41469370217505,0.0160616|5.3710419,10.6557717487692,0|42,370.240256133641,9|1381,1.38942879362879e-05,0|5.47646953296928e-05,0.00048276416252253,1.17352918563627e-05|0.00180071533929299,0.000860885192507293,0|0.00560169683236853,0.0184464927582027,0.000209430626311284|0.0700341602991701,0.138942879362879,0|0.547646953296928,4.8276416252253,0.117352918563627|18.00715339293
0.696083748895207,2020-04-26,"Hospital beds needed|Mitigated",1542,193,0|9,2020-18,3.02954059068356,0|18,0.0655109228613797,0|0.4526498,1.48020462503643,0.0207349|5.5497335,10.5520756312602,0|42,380.792331764901,9|1406,1.37590763581391e-05,0|5.47646953296928e-05,0.000496523238880669,1.17352918563627e-05|0.00183331337222734,0.000854210888397731,0|0.00590219723524914,0.0193007036466005,0.000270366781236107|0.0723641581639261,0.137590763581391,0|0.547646953296928,4.96523238880669,0.117352918563627|18.3331337222734
0.701974622651484,2020-04-27,"Hospital beds needed|Mitigated",1542,193,0|8,2020-18,3.0316716872694,0|17,0.0655430160325674,0|0.4905051,1.545747641069,0.0207349|5.6632157,10.4605701534461,0|45,391.252901918346,10|1419,1.36397604149608e-05,0|5.86764592818137e-05,0.000510162999295629,1.30392131737364e-05|0.00185026434935319,0.000854629358098268,0|0.00639580056170488,0.0201553330046988,0.000270366781236107|0.0738438767611507,0.136397604149608,0|0.586764592818137,5.10162999295629,0.130392131737364|18.5026434935319
0.704855702746661,2020-04-28,"Hospital beds needed|Mitigated",1542,193,0|8,2020-18,3.03029677044468,0|16,0.0652207591222313,0|0.4500724,1.61096840019122,0.021529|5.8464025,10.3407199835826,0|45,401.593621901935,10|1440,1.3483485223585e-05,0|5.86764592818137e-05,0.000523646484519222,1.30392131737364e-05|0.00187764669701804,0.000850427381547685,0|0.00586858996721515,0.0210057603862464,0.000280721220417371|0.0762324884969653,0.134834852235849,0|0.586764592818137,5.23646484519222,0.130392131737364|18.7764669701804
0.707891985817205,2020-04-29,"Hospital beds needed|Mitigated",1542,193,0|8,2020-18,3.02655363572229,0|16,0.0649344618641148,0|0.4843115,1.67590286205533,0.021529|5.9049446,10.2565917179137,0|42,411.850213619841,10|1460,1.33737885845855e-05,0|5.47646953296928e-05,0.000537020273103798,1.30392131737364e-05|0.00190372512336551,0.000846694290568049,0|0.00631504089099203,0.0218524546768144,0.000280721220417371|0.0769958314185035,0.133737885845855,0|0.547646953296928,5.37020273103798,0.130392131737364|19.0372512336551
0.709791922391457,2020-04-30,"Hospital beds needed|Mitigated",1542,193,0|8,2020-18,3.01873648711646,0|16,0.064854707990242,0|0.4436841,1.74075757004559,0.0223231|6.0899241,10.1550230788973,0|42,422.005236698737,11|1480,1.32413510709955e-05,0|5.47646953296928e-05,0.000550261624174791,1.434313449111e-05|0.00192980354971298,0.00084565436280519,0|0.00578529156169737,0.0226981090396198,0.000291075659598635|0.0794078185517747,0.132413510709955,0|0.547646953296928,5.50261624174791,0.1434313449111|19.2980354971299
0.71129403449901,2020-05-01,"Hospital beds needed|Mitigated",1542,193,0|8,2020-18,3.01211771296295,0|16,0.0645307844095545,0|0.4944786,1.80528835445515,0.0223231|6.2748587,10.0651452935129,0|41,432.070381992249,13|1502,1.31241575106744e-05,0|5.34607740123192e-05,0.000563385781685464,1.69509771258573e-05|0.00195848981869521,0.000841430654184606,0|0.00644761187525073,0.0235395396938045,0.000291075659598635|0.0818192202243744,0.131241575106744,0|0.534607740123192,5.63385781685464,0.169509771258573|19.5848981869521
0.712334933679743,2020-05-02,"Hospital beds needed|Mitigated",1542,193,0|8,2020-18,3.00109257029833,0|16,0.0640270602400231,0|0.448032,1.86931541469516,0.0231172|6.4271005,9.98268526062751,0|43,442.053067252875,13|1518,1.30166361159638e-05,0|5.60686166470665e-05,0.000576402417801426,1.69509771258573e-05|0.00197935255977318,0.000834862487357322,0|0.00584198475665546,0.0243744021811616,0.000301430098779899|0.0838043335085277,0.130166361159638,0|0.560686166470665,5.76402417801426,0.169509771258573|19.7935255977318
0.709496432324666,2020-05-03,"Hospital beds needed|Mitigated",1542,193,0|8,2020-19,2.98229652761298,0|15,0.0682271463165885,0|0.470719,1.93754256101175,0.0231172|6.5346293,9.92338135999105,0|42,451.976448612865,13|1531,1.29393084957205e-05,0|5.47646953296928e-05,0.000589341726297145,1.69509771258573e-05|0.00199630353689904,0.000889628305057701,0|0.00613780538592802,0.0252640304862194,0.000301430098779899|0.0852064244540438,0.129393084957205,0|0.547646953296928,5.89341726297145,0.169509771258573|19.9630353689904
0.705061609533934,2020-05-04,"Hospital beds needed|Mitigated",1542,193,0|8,2020-19,2.95575756946216,0|15,0.0678257600553183,0|0.5038965,2.00536832106706,0.0231172|6.5987535,9.82104587212009,0|44,461.797494484993,13|1551,1.28058710715618e-05,0|5.73725379644401e-05,0.000602147597368717,1.69509771258573e-05|0.00202238196324651,0.000884394544031989,0|0.00657041388099966,0.0261484250302512,0.000301430098779899|0.0860425535674391,0.128058710715618,0|0.573725379644401,6.02147597368717,0.169509771258573|20.2238196324651
0.702708969795236,2020-05-05,"Hospital beds needed|Mitigated",1542,193,0|8,2020-19,2.9337831089219,0|16,0.0669549973337198,0|0.453162,2.07232331840077,0.0231372|6.770165,9.75409136531138,0|46,471.551585850299,15|1563,1.27185676628397e-05,0|5.99803805991874e-05,0.000614866165031551,1.95588197606046e-05|0.002038029019055,0.000873040483281323,0|0.00590887592023673,0.0270214655135325,0.000301690883043373|0.088277624656369,0.127185676628397,0|0.599803805991874,6.14866165031551,0.195588197606046|20.38029019055
0.696495426973411,2020-05-06,"Hospital beds needed|Mitigated",1542,193,0|8,2020-19,2.90586477808847,0|15,0.0667376029669907,0|0.4780704,2.13906092136776,0.0231372|6.8755311,9.64647407785479,0|49,481.198059928158,15|1586,1.25782431876071e-05,0|6.38921445513083e-05,0.000627444408219162,1.95588197606046e-05|0.00206801920935459,0.000870205831790774,0|0.00623366185765342,0.0278916713453232,0.000301690883043373|0.0896515156955542,0.125782431876071,0|0.638921445513083,6.27444408219162,0.195588197606046|20.6801920935459
0.692131217119803,2020-05-07,"Hospital beds needed|Mitigated",1542,193,0|8,2020-19,2.88041087701532,0|16,0.066644480010315,0|0.5058145,2.20570540137809,0.0239313|6.9634753,9.60507964543528,0|40,490.803139573587,15|1602,1.25242681047547e-05,0|5.21568526949455e-05,0.000639968676323909,1.95588197606046e-05|0.00208888195043257,0.00086899158170731,0|0.00659542309186688,0.0287606629270307,0.000312045322224638|0.0907982388667479,0.125242681047547,0|0.521568526949455,6.39968676323909,0.195588197606046|20.8888195043257
0.686274120004305,2020-05-08,"Hospital beds needed|Mitigated",1542,193,0|8,2020-19,2.84684470286351,0|19,0.0658936036461351,0|0.4214848,2.27159900502424,0.0239313|7.1121494,9.49968178985965,0|43,500.302821363457,16|1616,1.23868375940642e-05,0|5.60686166470665e-05,0.000652355513917987,2.08627410779782e-05|0.0021071368488758,0.000859200744727649,0|0.00549583015668965,0.0296198636717585,0.000312045322224638|0.0927368321500613,0.123868375940642,0|0.560686166470665,6.52355513917987,0.208627410779782|21.071368488758
0.678391457676806,2020-05-09,"Hospital beds needed|Mitigated",1542,193,0|8,2020-19,2.81303881289486,0|18,0.0655257245831458,0|0.4987989,2.3371247296074,0.0239313|7.177752,9.45542288236126,0|44,509.758244245811,17|1631,1.23291274610933e-05,0|5.73725379644401e-05,0.000664684641379071,2.21666623953519e-05|0.0021266956686364,0.000854403891203177,0|0.00650394518792522,0.0304742675629619,0.000312045322224638|0.0935922384362127,0.123291274610933,0|0.573725379644401,6.64684641379071,0.221666623953519|21.266956686364
0.673482512394586,2020-05-10,"Hospital beds needed|Mitigated",1542,193,0|8,2020-20,2.79232672649502,0|17,0.0606785956665078,0|0.4461868,2.39780332527388,0.035137|7.2573367,9.4077333579329,0|46,519.165977603745,17|1635,1.22669440735758e-05,0|5.99803805991874e-05,0.000676951585452648,2.21666623953519e-05|0.0021319113539059,0.000791201143978551,0|0.00581792480050728,0.0312654687069401,0.000458158833285575|0.0946299603048805,0.122669440735758,0|0.599803805991874,6.76951585452648,0.221666623953519|21.319113539059
0.673196121851828,2020-05-11,"Hospital beds needed|Mitigated",1542,193,0|8,2020-20,2.77579775387264,0|17,0.0602098706776647,0|0.4643647,2.45801319595152,0.0462978|7.3187039,9.35185712913399,0|48,528.517834732885,18|1646,1.21940858677104e-05,0|6.25882232339346e-05,0.000689145671320367,2.34705837127255e-05|0.00214625448839701,0.000785089338929169,0|0.00605495031365815,0.0320505580458689,0.000603686883675012|0.0954301403075559,0.121940858677104,0|0.625882232339346,6.89145671320367,0.234705837127255|21.4625448839701
0.670625221978724,2020-05-12,"Hospital beds needed|Mitigated",1542,193,0|8,2020-20,2.75834375222726,0|16,0.0596579482996795,0|0.5113981,2.51767114425122,0.0462978|7.3983124,9.30970366393471,0|50,537.827538396815,19|1661,1.21391210658359e-05,0|6.51960658686819e-05,0.000701284792386196,2.47745050300991e-05|0.00216581330815761,0.000777892705387265,0|0.00666822884254376,0.0328284507512565,0.000603686883675012|0.0964681725094973,0.121391210658359,0|0.651960658686819,7.01284792386196,0.247745050300991|21.6581330815761
0.669749590255974,2020-05-13,"Hospital beds needed|Mitigated",1542,193,0|7,2020-20,2.743612542623,0|16,0.058986634792707,0|0.4414441,2.57665777904393,0.0462978|7.6029248,9.263068021632,0|45,547.090606418438,19|1670,1.2078311857688e-05,0|5.86764592818137e-05,0.000713363104243872,2.47745050300991e-05|0.00217754860001398,0.000769139305463442,0|0.0057560837241882,0.0335975900567199,0.000603686883675012|0.0991361572110871,0.12078311857688,0|0.586764592818137,7.13363104243872,0.247745050300991|21.7754860001398
0.665522528598995,2020-05-14,"Hospital beds needed|Mitigated",1542,193,0|7,2020-20,2.72647900305367,0|17,0.0587859087967253,0|0.4278406,2.63544368784069,0.0462978|7.6662859,9.21751345807973,0|47,556.308119876532,19|1685,1.20189122911686e-05,0|6.1284301916561e-05,0.000725382016535059,2.47745050300991e-05|0.00219710741977458,0.000766521996412326,0|0.00557870478777928,0.0343641120531327,0.000603686883675012|0.0999623361009095,0.120189122911686,0|0.61284301916561,7.25382016535059,0.247745050300991|21.9710741977458
0.661075471101863,2020-05-15,"Hospital beds needed|Mitigated",1542,193,0|7,2020-20,2.70552712330741,0|18,0.0583417920331922,0|0.4254534,2.69378547987382,0.0574586|7.6976022,9.18836415252679,0|50,565.496484029053,19|1694,1.19809038902714e-05,0|6.51960658686819e-05,0.000737362920425323,2.47745050300991e-05|0.00220884271163094,0.000760731063258588,0|0.00554757757809094,0.0351248431163905,0.000749214934064449|0.100370676012422,0.119809038902714,0|0.651960658686819,7.37362920425323,0.247745050300991|22.0884271163094
0.660239105092744,2020-05-16,"Hospital beds needed|Mitigated",1542,193,0|8,2020-20,2.69354736216977,0|17,0.0575817035035282,0|0.4302848,2.75136718337743,0.0582727|7.8492949,9.16709014585821,0|52,574.663574174899,20|1699,1.19531642594703e-05,0|6.78039085034292e-05,0.000749316084684778,2.60784263474728e-05|0.00221536231821781,0.000750820106889387,0|0.00561057523261852,0.035875663223281,0.000759830157509188|0.102348629464622,0.119531642594703,0|0.678039085034292,7.49316084684778,0.260784263474728|22.1536231821781
0.658189694517293,2020-05-17,"Hospital beds needed|Mitigated",1542,193,0|8,2020-21,2.67730043388307,0|16,0.0574675662593203,0|0.4104538,2.8088347496367,0.0583127|7.9694459,9.14472944029743,0|54,583.80830361521,20|1706,1.19240076588181e-05,0|7.04117511381765e-05,0.000761240092343614,2.60784263474728e-05|0.00222448976743943,0.000749331847031098,0|0.00535199459617016,0.0366249950703114,0.000760351726036138|0.103915303966659,0.119240076588181,0|0.704117511381765,7.61240092343614,0.260784263474728|22.2448976743943
0.65547457853853,2020-05-18,"Hospital beds needed|Mitigated",1542,193,0|7,2020-21,2.66023308814324,0|16,0.0570850829286588,0|0.4595952,2.86591983256535,0.0583127|8.045918,9.11653766820576,0|53,592.924841283413,20|1718,1.18872478062132e-05,0|6.91078298208028e-05,0.000773127340149823,2.60784263474728e-05|0.00224013682324791,0.000744344565347202,0|0.00599275978642601,0.0373693396356585,0.000760351726036138|0.104912439980403,0.118872478062132,0|0.691078298208028,7.73127340149823,0.260784263474728|22.4013682324791
0.653599446098955,2020-05-19,"Hospital beds needed|Mitigated",1542,193,0|8,2020-21,2.64496557160966,0|16,0.0563650279348851,0|0.5598503,2.92228486050024,0.0591068|8.104039,9.11856325598658,0|53,602.043404539404,20|1737,1.18898890133009e-05,0|6.91078298208028e-05,0.000785017229163129,2.60784263474728e-05|0.00226491132827801,0.000734955614786572,0|0.00730000740708027,0.0381042952504451,0.000770706165217402|0.105670292089273,0.118898890133009,0|0.691078298208028,7.85017229163129,0.260784263474728|22.6491132827801
0.649462482954763,2020-05-20,"Hospital beds needed|Mitigated",1542,193,0|7,2020-21,2.6316130421717,0|19,0.0563599787792001,0|0.466987,2.9786448392794,0.0591717|8.1216624,9.09594337402664,0|61,611.13934791342,20|1760,1.18603944670168e-05,0|7.95392003597919e-05,0.000796877623630133,2.60784263474728e-05|0.0022949015185776,0.000734889777769249,0|0.00608914304236363,0.0388391850282138,0.000771552410152377|0.105900087358719,0.118603944670168,0|0.795392003597919,7.96877623630133,0.260784263474728|22.949015185776
0.645764685729051,2020-05-21,"Hospital beds needed|Mitigated",1542,193,0|7,2020-21,2.61876293705186,0|19,0.0558505573668616,0|0.4350758,3.03449539664628,0.0599658|8.1808873,9.12969987874533,0|60,620.269047792165,20|1774,1.19044102931196e-05,0|7.82352790424183e-05,0.000808782033923252,2.60784263474728e-05|0.00231315641702083,0.000728247323378501,0|0.0056730461029339,0.0395674323515926,0.000781906849333641|0.106672333455013,0.119044102931196,0|0.782352790424183,8.08782033923252,0.260784263474728|23.1315641702083
0.642624642598002,2020-05-22,"Hospital beds needed|Mitigated",1542,193,0|8,2020-21,2.60706819026385,0|17,0.0556959825917931,0|0.4563535,3.09019137923813,0.0599658|8.1977366,9.10972136472881,0|61,629.378769156905,20|1796,1.1878359882804e-05,0|7.95392003597919e-05,0.00082066039380607,2.60784263474728e-05|0.00234184268600305,0.000726231789935101,0|0.00595049056908071,0.0402936641415285,0.000781906849333641|0.106892035069541,0.11878359882804,0|0.795392003597919,8.2066039380607,0.260784263474728|23.4184268600305
0.638974198609489,2020-05-23,"Hospital beds needed|Mitigated",1542,193,0|8,2020-21,2.5940291178775,0|17,0.0552765693934485,0|0.4437196,3.14546794863151,0.0607599|8.235414,9.10483898827342,0|66,638.483608145179,20|1807,1.18719936480644e-05,0|8.60588069466601e-05,0.000832532387454135,2.60784263474728e-05|0.00235618582049416,0.000720762971834007,0|0.00578575445376504,0.0410144271133615,0.000792261288514905|0.107383318719973,0.118719936480644,0|0.860588069466601,8.32532387454135,0.260784263474728|23.5618582049416
