state,date,constant_mobility_mean_time_varying_reproduction_number_R.t.,constant_mobility_time_varying_reproduction_number_R.t._lower_CI_95,time_varying_reproduction_number_R.t._Higher_CI_95,mobility_increase_20_mean_time_varying_reproduction_number_R.t..x,mobility_increase_20_time_varying_reproduction_number_R.t._lower_CI_95,mobility_increase_20_time_varying_reproduction_number_R.t._Higher_CI_95,mobility_increase_20_mean_time_varying_reproduction_number_R.t..y,mobility_increase_40_time_varying_reproduction_number_R.t._lower_CI_95,mobility_increase_40_time_varying_reproduction_number_R.t._Higher_CI_95
AK,2020-06-29,1.21477713018093,0.577773947578389,1.96300967004615,1.4221474173889,0.718057598546757,2.15460978991762,1.64554829279934,0.878413120810647,2.34157343159324
AK,2020-06-30,1.15072872148443,0.546031673167733,1.84996571982321,1.35817414259674,0.684215639238895,2.04844261702401,1.58259769830071,0.839143917354762,2.25274430596051
AK,2020-07-01,1.06873786167497,0.505487558092109,1.71946885471142,1.27686868957276,0.640168327598831,1.92597847492633,1.50404541787486,0.784125288243578,2.14561869727997
AK,2020-07-02,1.23206762671098,0.58935351661437,1.95268514537832,1.43034768814577,0.722431895157509,2.11954120064507,1.63825841919365,0.851418507054663,2.2941662032003
AK,2020-07-03,1.33361310576365,0.640147708598021,2.10204849994286,1.52488950061218,0.778898469427639,2.2341689222742,1.72000259211056,0.894749564671386,2.38915359042878
AK,2020-07-04,0.661855816256874,0.304025010887218,1.11495158754461,0.856822848457188,0.409782069225488,1.35613330033092,1.0873935402067,0.522692797685093,1.65405207982389
AK,2020-07-05,1.13730902245262,0.543078683078266,1.79555210000686,1.33636853672559,0.672820479706482,1.95973020527567,1.54382581429665,0.786468925994822,2.13906292388344
AK,2020-07-06,1.17648744316464,0.562191592755518,1.84342627748863,1.37143033681101,0.691736164781228,1.99628498179752,1.57068948725291,0.80024199826893,2.16148516388653
AK,2020-07-07,1.19849511614257,0.574015606367419,1.86316670539234,1.38955588850572,0.696344082882122,2.01105750145901,1.58151987513934,0.799266509653664,2.16597314891481
AK,2020-07-08,1.13446643721968,0.541986550621831,1.75497609267055,1.32524895965057,0.661711595941519,1.90983306354982,1.51733120357648,0.760732973004663,2.08047287354432
AK,2020-07-09,1.05286702070526,0.500776758601148,1.62934495095786,1.2442387034183,0.612344637388318,1.79534790941777,1.43856095540405,0.716467323847367,1.98504074093625
AK,2020-07-10,1.21338628508257,0.583567466943706,1.85529393361205,1.39275658538304,0.684393616218349,1.98601169744722,1.56449214224484,0.749682525235253,2.13033927337804
AK,2020-07-11,1.31275279561539,0.631967154836643,1.99321672091495,1.48330889589249,0.737034198417911,2.10494925845047,1.63941318975313,0.750559106353733,2.22722201376158
AK,2020-07-12,0.65047996448539,0.299770683053645,1.05591405975925,0.831260974370976,0.389069768343976,1.28019045843879,1.03207017545905,0.450843279909631,1.53552333942401
AK,2020-07-13,1.11802697908096,0.532397047927928,1.6982939779141,1.29672452283326,0.636550998399174,1.83805355462158,1.46519207521065,0.631944882840141,1.99138758310781
AK,2020-07-14,1.15594121945984,0.550698776042248,1.74630213405529,1.32937100097944,0.644687559015298,1.87426636507022,1.48794250085684,0.612346734565515,2.0180129063864
AK,2020-07-15,1.17692406321141,0.560105795882546,1.76343950524276,1.34551637850489,0.646311282018943,1.88769356663371,1.49545174792548,0.57592684204319,2.02294828844913
AK,2020-07-16,1.11330180832294,0.529911433314114,1.66438250026661,1.28168061749904,0.609464954077653,1.79235773365461,1.43185675019502,0.531146103284757,1.94513137266631
AK,2020-07-17,1.0325436661872,0.488705179286965,1.54618407829002,1.20190274685433,0.567679000040864,1.68762221104225,1.35490260566678,0.475507088260164,1.8512078309748
AK,2020-07-18,1.18973623815452,0.563653336290047,1.76433605615625,1.34472492379287,0.633178441455658,1.87329534952856,1.47214775518437,0.48003542385421,2.00272487205565
AK,2020-07-19,1.28667975646096,0.609268457087538,1.89045032229643,1.43108355690679,0.660588530118278,1.99040103732675,1.54076951058827,0.470565280640905,2.09328766133096
AK,2020-07-20,0.636627423384313,0.2936258661326,0.99575237191378,0.800094298357876,0.35469227526569,1.20538822681201,0.966509262055336,0.294642800665974,1.44365750555625
AK,2020-07-21,1.09451834380675,0.519171036689405,1.61160721658191,1.24856128904014,0.565968814059788,1.73197415479868,1.37288751910447,0.381865622882888,1.87954704841721
AK,2020-07-22,1.13119796127679,0.534102187243661,1.65287747142583,1.27913749795364,0.562113493785206,1.77241226209985,1.39282581850205,0.369605405385929,1.90907339911127
AK,2020-07-23,1.15127221188022,0.538348164242949,1.67654664387243,1.29381374720815,0.551732039437167,1.78797674934903,1.39852701680529,0.354357659246305,1.92208154557446
AK,2020-07-24,1.08847786383899,0.507668429905975,1.58137469956224,1.23144452472669,0.503097394888405,1.70080752193245,1.3375595755519,0.325016062816366,1.84497923781848
